commodity,state,district,mandi,min_price,max_price,modal_price,arrival_date
Wheat,Tamil Nadu,Madurai,Madurai APMC Mandi,2248,2901,2605,2026-08-02
Wheat,Tamil Nadu,Salem,Salem APMC Mandi,2208,2740,2380,2026-08-03
Wheat,Tamil Nadu,Trichy,Trichy APMC Mandi,2210,2943,2479,2026-08-04
Wheat,Tamil Nadu,Tirupur,Tirupur APMC Mandi,1879,2357,2169,2026-08-05
Wheat,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,2023,2487,2266,2026-08-06
Wheat,Tamil Nadu,Madurai,Madurai APMC Mandi,2008,2497,2318,2026-08-07
Wheat,Tamil Nadu,Salem,Salem APMC Mandi,1735,2359,2017,2026-08-08
Wheat,Tamil Nadu,Trichy,Trichy APMC Mandi,2441,2800,2635,2026-08-09
Wheat,Tamil Nadu,Tirupur,Tirupur APMC Mandi,2246,2943,2598,2026-08-10
Wheat,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,2122,2449,2323,2026-08-11
Wheat,Tamil Nadu,Madurai,Madurai APMC Mandi,2003,2441,2217,2026-08-12
Wheat,Tamil Nadu,Salem,Salem APMC Mandi,2327,2911,2612,2026-08-13
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,6370,8288,7131,2026-08-01
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5461,6469,6074,2026-08-02
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,4993,6811,5771,2026-08-03
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,6320,8361,7287,2026-08-04
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5230,6783,6143,2026-08-05
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5207,6687,6119,2026-08-06
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5363,6979,6281,2026-08-07
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,6508,7490,6932,2026-08-08
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5666,6663,6062,2026-08-09
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,4827,6242,5305,2026-08-10
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5216,6428,5927,2026-08-11
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5936,7261,6307,2026-08-12
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,4509,5587,5261,2026-08-13
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5502,7067,6119,2026-08-14
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5653,6984,6413,2026-08-15
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5919,7147,6381,2026-08-16
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5673,7241,6045,2026-08-17
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5641,6923,6026,2026-08-18
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5304,6605,5829,2026-08-19
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,6029,8020,7056,2026-08-20
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5541,6697,6062,2026-08-21
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5182,6315,5570,2026-08-22
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5609,7342,6195,2026-08-23
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5272,6392,5880,2026-08-24
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,4223,5618,4830,2026-08-25
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5620,6607,6273,2026-08-26
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5303,7168,6085,2026-08-27
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5774,6953,6301,2026-08-28
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5606,7149,6292,2026-08-01
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5260,7363,6171,2026-08-02
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5099,7140,5968,2026-08-03
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5526,7257,6366,2026-08-04
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,6777,8314,7172,2026-08-05
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,4858,6300,5288,2026-08-06
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,6303,7982,6780,2026-08-07
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5368,7340,6118,2026-08-08
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5507,6849,6464,2026-08-09
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5323,6786,6102,2026-08-10
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5725,7278,6203,2026-08-11
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5381,6459,5987,2026-08-12
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5218,6678,6118,2026-08-13
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,4880,5832,5478,2026-08-14
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5604,6847,5987,2026-08-15
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5785,7349,6411,2026-08-16
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5051,6303,5498,2026-08-17
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5741,7135,6178,2026-08-18
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5462,6738,5875,2026-08-19
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5908,7677,6730,2026-08-20
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5718,7779,6699,2026-08-21
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5846,7178,6491,2026-08-22
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5276,6896,6147,2026-08-23
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5547,6405,5871,2026-08-24
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5008,6388,5692,2026-08-25
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5012,6621,5766,2026-08-26
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5803,7773,6788,2026-08-27
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5808,7516,6493,2026-08-28
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5786,7711,6793,2026-08-01
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5878,7039,6366,2026-08-02
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5568,6607,6210,2026-08-03
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5962,7072,6450,2026-08-04
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5329,6620,5830,2026-08-05
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5845,7296,6580,2026-08-06
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5225,6221,5722,2026-08-07
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,6098,7434,6502,2026-08-08
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5510,6289,5876,2026-08-09
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,6416,7447,6867,2026-08-10
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5813,7339,6767,2026-08-11
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5709,7146,6448,2026-08-12
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5671,7038,6257,2026-08-13
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5727,6618,6076,2026-08-14
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5282,6238,5659,2026-08-15
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5966,7044,6513,2026-08-16
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5760,7792,6710,2026-08-17
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5928,6614,6272,2026-08-18
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5929,7265,6427,2026-08-19
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5037,6117,5468,2026-08-20
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,6007,7200,6421,2026-08-21
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5315,6272,5669,2026-08-22
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,6136,7213,6471,2026-08-23
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5827,7278,6752,2026-08-24
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,4849,6090,5684,2026-08-25
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,6168,7636,6545,2026-08-26
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,6686,8038,7155,2026-08-27
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,6016,7367,6397,2026-08-28
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5393,6627,5704,2026-08-01
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5163,6786,5958,2026-08-02
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5915,8061,6793,2026-08-03
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5406,7047,6033,2026-08-04
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5634,7049,6233,2026-08-05
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5861,6790,6413,2026-08-06
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,6435,7637,7046,2026-08-07
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5270,6406,6047,2026-08-08
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,6052,8146,6905,2026-08-09
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5220,6494,5911,2026-08-10
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,6406,7576,7192,2026-08-11
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5005,6226,5530,2026-08-12
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,6068,7830,6828,2026-08-13
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5574,7136,6533,2026-08-14
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5213,6423,5953,2026-08-15
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5433,6555,5901,2026-08-16
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5456,6809,5806,2026-08-17
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,6079,7328,6493,2026-08-18
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5203,6752,5989,2026-08-19
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5722,7324,6628,2026-08-20
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5578,7009,6205,2026-08-21
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5120,6964,6007,2026-08-22
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5966,7085,6381,2026-08-23
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5711,6992,6217,2026-08-24
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5658,7136,6495,2026-08-25
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5875,6849,6217,2026-08-26
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,6166,7454,6497,2026-08-27
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5749,6452,6127,2026-08-28
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5360,6906,6258,2026-08-01
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5334,6392,5749,2026-08-02
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5554,6237,5916,2026-08-03
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5077,6812,5680,2026-08-04
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5572,6808,5939,2026-08-05
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5658,6872,6486,2026-08-06
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5161,6555,5614,2026-08-07
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5406,6212,5808,2026-08-08
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5613,6237,5929,2026-08-09
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,6381,8253,7095,2026-08-10
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,6387,8378,7009,2026-08-11
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5501,7066,6119,2026-08-12
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5003,6842,5851,2026-08-13
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5179,6307,5479,2026-08-14
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5697,7266,6107,2026-08-15
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5644,7260,6285,2026-08-16
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5320,6846,5794,2026-08-17
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5258,6020,5676,2026-08-18
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5397,7203,6106,2026-08-19
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5751,6547,6202,2026-08-20
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5900,6836,6293,2026-08-21
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5572,7123,6097,2026-08-22
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5319,6517,6041,2026-08-23
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5821,6679,6339,2026-08-24
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,6158,7252,6661,2026-08-25
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5628,7063,6587,2026-08-26
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5623,6948,6418,2026-08-27
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5987,6640,6311,2026-08-28
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5702,7713,6560,2026-08-01
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5955,7564,6371,2026-08-02
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,6893,8349,7691,2026-08-03
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5020,6569,5743,2026-08-04
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5521,7305,6117,2026-08-05
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5111,6118,5720,2026-08-06
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5427,7106,6190,2026-08-07
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5727,6852,6073,2026-08-08
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,6016,7731,6941,2026-08-09
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,4803,6134,5344,2026-08-10
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5471,6340,5976,2026-08-11
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5113,6661,5879,2026-08-12
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5602,7280,6214,2026-08-13
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,6091,7474,6949,2026-08-14
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5422,6465,5867,2026-08-15
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5930,7276,6303,2026-08-16
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,6248,7265,6598,2026-08-17
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5558,6727,6323,2026-08-18
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,6015,7385,6432,2026-08-19
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,6254,7938,7114,2026-08-20
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5552,6998,5981,2026-08-21
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,4958,6513,5594,2026-08-22
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5322,7176,6230,2026-08-23
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5558,7221,6318,2026-08-24
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,6262,8153,6897,2026-08-25
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5647,6599,6143,2026-08-26
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,6271,7316,6921,2026-08-27
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,4965,6619,5707,2026-08-28
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5293,6338,5966,2026-08-01
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,6224,7722,6922,2026-08-02
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,4900,5906,5427,2026-08-03
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5404,7066,6008,2026-08-04
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5345,6773,5848,2026-08-05
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,4413,5304,4886,2026-08-06
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5560,6973,5992,2026-08-07
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5232,6310,5907,2026-08-08
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,6155,7612,6772,2026-08-09
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5206,6906,6034,2026-08-10
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5208,6882,5998,2026-08-11
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,4656,5813,5460,2026-08-12
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5449,7028,6168,2026-08-13
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5739,7343,6216,2026-08-14
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5379,6171,5765,2026-08-15
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,6309,7846,7193,2026-08-16
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,6040,7767,6918,2026-08-17
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5534,7291,6129,2026-08-18
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5971,7908,6772,2026-08-19
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,6273,7979,7233,2026-08-20
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5605,6801,6058,2026-08-21
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,6102,7733,6778,2026-08-22
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5258,6163,5683,2026-08-23
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,6080,7030,6589,2026-08-24
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5284,7151,6153,2026-08-25
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,6203,7948,6882,2026-08-26
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,6356,7518,6749,2026-08-27
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5415,7208,6200,2026-08-28
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5723,6981,6244,2026-08-01
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5752,7288,6739,2026-08-02
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,4434,5353,4819,2026-08-03
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5445,6334,5902,2026-08-04
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5414,6603,6093,2026-08-05
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5571,6838,6398,2026-08-06
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,6620,8294,7362,2026-08-07
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5802,6760,6115,2026-08-08
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5191,6083,5649,2026-08-09
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5289,6900,6050,2026-08-10
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,6016,7219,6606,2026-08-11
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5038,6120,5366,2026-08-12
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5395,6466,5769,2026-08-13
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5500,6434,5877,2026-08-14
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5626,6925,6473,2026-08-15
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,6021,7433,6636,2026-08-16
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5700,7099,6374,2026-08-17
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,6451,7167,6826,2026-08-18
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5877,7957,6742,2026-08-19
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5184,6700,6044,2026-08-20
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5892,7180,6269,2026-08-21
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5235,6680,6105,2026-08-22
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,6138,7473,6622,2026-08-23
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,6045,6964,6462,2026-08-24
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,6074,8067,6898,2026-08-25
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,4976,6176,5445,2026-08-26
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,4864,6068,5580,2026-08-27
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,6756,8661,7402,2026-08-28
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,4786,5886,5072,2026-08-01
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5539,7139,6300,2026-08-02
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5890,7153,6266,2026-08-03
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,4847,6009,5686,2026-08-04
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5652,7515,6585,2026-08-05
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5051,6282,5709,2026-08-06
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5337,6254,5656,2026-08-07
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,6932,8484,7312,2026-08-08
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5689,6851,6253,2026-08-09
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5485,7360,6359,2026-08-10
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5522,7600,6461,2026-08-11
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5877,6932,6478,2026-08-12
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,6148,7290,6503,2026-08-13
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,6540,8491,7387,2026-08-14
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5620,7300,6123,2026-08-15
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5674,7227,6241,2026-08-16
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,4771,6005,5581,2026-08-17
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5804,7120,6205,2026-08-18
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5313,6185,5882,2026-08-19
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5530,7572,6326,2026-08-20
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5070,6233,5696,2026-08-21
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5136,6736,5694,2026-08-22
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5468,6797,6261,2026-08-23
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5403,6419,6004,2026-08-24
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,6378,7352,6891,2026-08-25
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5317,6615,5983,2026-08-26
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5325,6756,6198,2026-08-27
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5342,7168,6139,2026-08-28
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5687,6846,6180,2026-08-01
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,6133,7464,6630,2026-08-02
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,6022,7124,6373,2026-08-03
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5903,7713,6647,2026-08-04
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,6406,7353,6993,2026-08-05
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5472,6578,6161,2026-08-06
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5470,6528,6058,2026-08-07
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,4267,5319,4844,2026-08-08
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5579,7696,6494,2026-08-09
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5707,7282,6599,2026-08-10
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5758,7173,6105,2026-08-11
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,4974,6318,5827,2026-08-12
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,6400,7794,6800,2026-08-13
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5133,5899,5452,2026-08-14
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5998,7648,6904,2026-08-15
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5223,6895,5978,2026-08-16
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5635,7368,6604,2026-08-17
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5470,6159,5826,2026-08-18
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,6864,8228,7393,2026-08-19
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5674,7098,6226,2026-08-20
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5668,6789,6084,2026-08-21
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5657,6475,6121,2026-08-22
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5828,7130,6222,2026-08-23
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,6166,7993,7069,2026-08-24
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5340,6148,5785,2026-08-25
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5494,6822,5984,2026-08-26
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,6140,7302,6659,2026-08-27
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,4914,5731,5293,2026-08-28
